457554
190438000114, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 207, 19.00, 10.89, 0, 1, 3, 1, 196, 6, 0, 0, 0, 0, 0, 0, 0, 0, 36, 33, 34, 38, 28, 38
192112001888, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 126, 9.00, 14.00, 0, 3, 8, 0, 113, 2, 22, 23, 15, 14, 16, 15, 21, 0, 0, 0, 0, 0, 0, 0
192112001889, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 88, 13.63, 6.46, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 17, 28
192112001267, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 59, 1.00, 59.00, 0, 1, 2, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 19, 0, 0, 0, 0
190507000153, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 661, 39.00, 16.95, 0, 10, 21, 4, 606, 20, 74, 141, 110, 109, 111, 116, 0, 0, 0, 0, 0, 0, 0, 0
190507002125, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 417, 23.00, 18.13, 0, 7, 12, 2, 389, 7, 0, 0, 0, 0, 0, 0, 105, 107, 106, 99, 0, 0, 0, 0
190507000154, Public, Suburb: Large (21), Regular school, N/A, N/A, N/A, N/A, N/A, no, 395, 24.03, 16.44, 2, 1, 7, 2, 375, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 89, 101, 103
190513000156, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 715, 46.25, 15.46, 3, 2, 26, 6, 672, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 183, 190, 141
190513000157, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 689, 46.00, 14.98, 6, 4, 20, 8, 633, 18, 0, 0, 0, 0, 0, 0, 168, 149, 184, 188, 0, 0, 0, 0
190513000159, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 418, 28.75, 14.54, 10, 3, 14, 6, 377, 8, 0, 0, 0, 146, 134, 138, 0, 0, 0, 0, 0, 0, 0, 0
190513002056, Public, Town: Distant (32), Other/alternative school, N/A, N/A, N/A, N/A, N/A, no, 40, 2.00, 20.00, 0, 0, 0, 2, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 13
190513000161, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 131, 8.00, 16.38, 4, 0, 3, 0, 123, 1, 0, 64, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190513000163, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 196, 14.00, 14.00, 1, 0, 6, 3, 181, 5, 26, 101, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
192856002105, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 104, 6.50, 16.00, 1, 2, 9, 5, 85, 2, 42, 39, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
192856001650
458886
459369
199901900777, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 122, 9.50, 12.84, 0, 0, 5, 2, 115, 0, 0, 0, 0, 0, 0, 42, 38, 42, 0, 0, 0, 0, 0, 0
