192706001586, Rural: Fringe (41), Regular school, no, 14.00, 185, 13.21, 0, 7, 4, 3, 171, 0, 27, 25, 28, 30, 20, 24, 31, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192691001583, Town: Remote (33), Regular school, no, 20.67, 312, 15.09, 0, 5, 13, 2, 286, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 171, 141, N/A, N/A, N/A, N/A
192691001582, Town: Remote (33), Regular school, no, 40.08, 654, 16.32, 2, 9, 22, 8, 609, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 165, 156, 185, 148
192691001580, Rural: Fringe (41), Regular school, no, 26.00, 344, 13.23, 1, 4, 40, 2, 293, 4, N/A, 60, 50, 43, 44, 45, 50, 52, N/A, N/A, N/A, N/A, N/A, N/A
192691001579, Town: Remote (33), Regular school, no, 28.54, 457, 16.01, 2, 3, 40, 5, 404, 3, 96, 53, 55, 52, 51, 48, 56, 46, N/A, N/A, N/A, N/A, N/A, N/A
192691001577, Town: Remote (33), Regular school, no, 17.34, 274, 15.80, 0, 2, 27, 5, 237, 3, N/A, 76, 49, 42, 26, 26, 28, 27, N/A, N/A, N/A, N/A, N/A, N/A
192685001576, Rural: Distant (42), Regular school, no, 19.75, 229, 11.59, 0, 0, 2, 4, 223, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 28, 39, 47, 38, 33, 44
192685001575, Rural: Distant (42), Regular school, no, 11.50, 178, 15.48, 0, 0, 4, 1, 172, 1, 47, 36, 27, 35, 33, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192685001574, Rural: Distant (42), Regular school, no, 8.10, 120, 14.81, 0, 1, 3, 3, 113, 0, N/A, N/A, N/A, N/A, N/A, 37, 38, 45, N/A, N/A, N/A, N/A, N/A, N/A
192682002134, Rural: Fringe (41), Regular school, no, 29.60, 479, 16.18, 1, 9, 19, 13, 424, 13, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 479, N/A, N/A, N/A, N/A, N/A, N/A
192682002068, Rural: Fringe (41), Regular school, no, 27.00, 430, 15.93, 2, 14, 20, 8, 376, 10, 61, 66, 58, 59, 59, 59, 68, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001573, Rural: Fringe (41), Regular school, no, 56.00, 1002, 17.89, 0, 21, 57, 15, 886, 23, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 523, 479, N/A, N/A, N/A, N/A
192682001572, Rural: Fringe (41), Regular school, no, 110.00, 1791, 16.28, 5, 40, 89, 35, 1605, 17, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 491, 405, 432, 463
192682001571, Rural: Distant (42), Regular school, no, 16.00, 222, 13.88, 0, 4, 11, 8, 198, 1, N/A, 45, 38, 35, 29, 35, 40, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001570, Rural: Fringe (41), Regular school, no, 15.30, 180, 11.76, 0, 1, 9, 1, 161, 8, 12, 25, 25, 33, 29, 30, 26, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001569, Rural: Fringe (41), Regular school, no, 29.00, 491, 16.93, 1, 9, 31, 7, 425, 18, N/A, 85, 60, 87, 83, 87, 89, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001568, City: Midsize (12), Regular school, no, 34.50, 516, 14.96, 0, 26, 31, 14, 422, 23, 44, 97, 69, 80, 78, 79, 69, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001567, Suburb: Large (21), Regular school, no, 29.00, 482, 16.62, 1, 8, 13, 6, 442, 12, 37, 63, 74, 78, 72, 84, 74, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001566, Suburb: Large (21), Regular school, no, 29.00, 388, 13.38, 1, 9, 18, 6, 340, 14, 35, 64, 52, 57, 61, 74, 45, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192682001168, Rural: Fringe (41), Regular school, no, 24.25, 413, 17.03, 1, 5, 18, 4, 374, 11, 59, 76, 54, 68, 55, 49, 52, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192679001565, Rural: Distant (42), Regular school, no, 17.52, 270, 15.41, 0, 1, 3, 0, 262, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 72, 67, 71, 60
192679001564, Rural: Distant (42), Regular school, no, 9.00, 103, 11.44, 0, 0, 2, 1, 99, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 34, 35, 34, N/A, N/A, N/A, N/A
192679001562, Rural: Distant (42), Regular school, no, 19.58, 229, 11.70, 2, 0, 14, 1, 209, 3, 40, 36, 33, 28, 29, 32, 31, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192673001557, Town: Distant (32), Regular school, no, 24.30, 317, 13.05, 44, 2, 102, 3, 166, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 103, 93, 121, N/A, N/A, N/A, N/A
192673001556, Town: Distant (32), Regular school, no, 36.75, 443, 12.05, 69, 2, 98, 6, 267, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 106, 118, 94, 125
192673001463, Town: Distant (32), Regular school, no, 50.50, 770, 15.25, 93, 4, 217, 7, 449, 0, 98, 118, 114, 111, 102, 112, 115, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192667001552, Rural: Distant (42), Regular school, no, 13.99, 95, 6.79, 1, 1, 1, 2, 90, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 17, 8, 15, 11, 16, 17, 11
192667001551, Rural: Distant (42), Regular school, no, 5.00, 85, 17.00, 0, 1, 3, 4, 77, 0, 20, 10, 13, 14, 11, 5, 12, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192664001549, Rural: Distant (42), Regular school, no, 27.00, 342, 12.67, 6, 1, 18, 0, 313, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 41, 59, 65, 54, 51, 72
192664001547, Rural: Distant (42), Regular school, no, 25.30, 392, 15.49, 3, 2, 34, 0, 340, 13, 32, 55, 47, 48, 44, 52, 54, 60, N/A, N/A, N/A, N/A, N/A, N/A
192658001543, Rural: Distant (42), Regular school, no, 28.25, 443, 15.68, 0, 6, 5, 4, 420, 8, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 138, 102, 99, 104
192658001542, Rural: Distant (42), Regular school, no, 32.50, 479, 14.74, 0, 0, 9, 0, 465, 5, 14, 87, 93, 93, 91, 101, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192658000707, Rural: Distant (42), Regular school, no, 24.00, 411, 17.12, 0, 4, 7, 0, 386, 14, N/A, N/A, N/A, N/A, N/A, N/A, 103, 91, 105, 112, N/A, N/A, N/A, N/A
192640002089, City: Small (13), Regular school, no, 37.00, 474, 12.81, 13, 19, 169, 15, 256, 2, 33, 71, 81, 76, 65, 77, 71, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640002080, City: Small (13), Regular school, no, 4.00, 32, 8.00, 1, 1, 11, 0, 17, 2, 32, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001934, City: Small (13), Regular school, no, 45.10, 622, 13.79, 3, 36, 130, 33, 416, 4, 60, 93, 112, 82, 80, 96, 99, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001535, City: Small (13), Regular school, no, 25.00, 355, 14.20, 6, 14, 108, 14, 211, 2, N/A, 83, 51, 57, 52, 53, 59, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001534, City: Small (13), Regular school, no, 62.50, 852, 13.63, 31, 36, 274, 56, 452, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 300, 279, 273, N/A, N/A, N/A, N/A
192640001533, City: Small (13), Regular school, no, 81.60, 1239, 15.18, 51, 47, 332, 89, 713, 7, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 330, 321, 279, 309
192640001531, City: Small (13), Regular school, no, 21.00, 381, 18.14, 9, 3, 25, 0, 325, 19, N/A, 69, 61, 68, 55, 65, 63, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001530, City: Small (13), Regular school, no, 9.00, 212, 23.56, 8, 4, 10, 6, 184, 0, N/A, N/A, N/A, N/A, 74, 70, 68, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001529, City: Small (13), Regular school, no, 26.00, 354, 13.62, 16, 20, 172, 23, 118, 5, N/A, 61, 62, 67, 56, 51, 57, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001527, City: Small (13), Regular school, no, 16.00, 248, 15.50, 16, 11, 108, 18, 89, 6, N/A, 39, 42, 34, 55, 36, 42, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001526, City: Small (13), Regular school, no, 30.00, 390, 13.00, 8, 10, 71, 13, 286, 2, 82, 50, 68, 54, 40, 40, 56, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001522, City: Small (13), Regular school, no, 87.60, 1436, 16.39, 55, 91, 456, 83, 749, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 400, 386, 303, 347
192640001521, City: Small (13), Regular school, no, 16.00, 249, 15.56, 7, 4, 8, 4, 225, 1, N/A, 93, 85, 71, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001518, City: Small (13), Regular school, no, 20.00, 292, 14.60, 17, 3, 63, 8, 183, 18, N/A, 54, 39, 57, 58, 40, 44, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001517, City: Small (13), Regular school, no, 16.00, 289, 18.06, 3, 4, 22, 5, 255, 0, N/A, 66, 61, 45, 31, 54, 32, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001515, City: Small (13), Regular school, no, 16.00, 257, 16.06, 16, 4, 29, 16, 192, 0, N/A, 45, 38, 39, 46, 48, 41, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001514, City: Small (13), Regular school, no, 48.00, 706, 14.71, 47, 58, 445, 40, 114, 2, N/A, 135, 137, 122, 100, 103, 109, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001513, City: Small (13), Regular school, no, 22.50, 280, 12.44, 36, 17, 149, 25, 53, 0, N/A, 61, 45, 39, 46, 47, 42, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001507, City: Small (13), Regular school, no, 27.60, 307, 11.12, 30, 10, 164, 32, 71, 0, N/A, 51, 56, 55, 51, 49, 45, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001506, City: Small (13), Regular school, no, 15.00, 193, 12.87, 8, 5, 71, 7, 97, 5, N/A, 33, 41, 29, 39, 29, 22, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001505, City: Small (13), Regular school, no, 69.50, 1041, 14.98, 24, 25, 186, 13, 789, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 367, 359, 315, N/A, N/A, N/A, N/A
192640001504, City: Small (13), Regular school, no, 71.80, 1290, 17.97, 12, 19, 222, 26, 1010, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 310, 334, 326, 320
192640001502, City: Small (13), Regular school, no, 22.00, 254, 11.55, 9, 15, 75, 6, 149, 0, N/A, 33, 43, 39, 48, 44, 47, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001500, City: Small (13), Regular school, no, 15.00, 272, 18.13, 1, 8, 12, 5, 235, 11, N/A, 55, 57, 43, 43, 39, 35, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001498, City: Small (13), Regular school, no, 31.00, 450, 14.52, 14, 16, 133, 20, 255, 12, N/A, 77, 70, 81, 78, 64, 80, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192640001287, City: Small (13), Regular school, no, 72.00, 1040, 14.44, 49, 75, 371, 62, 483, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 353, 327, 360, N/A, N/A, N/A, N/A
192637001497, Town: Remote (33), Regular school, no, 19.50, 299, 15.33, 3, 7, 50, 0, 234, 5, N/A, N/A, N/A, N/A, N/A, N/A, 82, 75, 59, 83, N/A, N/A, N/A, N/A
192637001496, Town: Remote (33), Regular school, no, 22.50, 296, 13.16, 4, 4, 56, 3, 224, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 72, 74, 78, 72
192637001495, Rural: Fringe (41), Regular school, no, 36.56, 443, 12.12, 2, 8, 119, 0, 308, 6, 10, 143, 69, 70, 79, 72, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192628002084, Rural: Remote (43), Regular school, no, 2.00, 46, 23.00, 0, 0, 0, 0, 46, 0, 46, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192628001606, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192628001494, Rural: Remote (43), Regular school, no, 21.00, 295, 14.05, 0, 2, 1, 4, 287, 1, N/A, 45, 38, 44, 44, 40, 48, 36, N/A, N/A, N/A, N/A, N/A, N/A
192628001491, Rural: Remote (43), Regular school, no, 25.00, 258, 10.32, 0, 1, 1, 3, 253, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 43, 33, 40, 36, 44, 62
192628001051, Rural: Remote (43), Other/alternative school, no, 1.00, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192625001489, Rural: Remote (43), Regular school, no, 16.34, 205, 12.55, 0, 0, 9, 2, 193, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 39, 25, 23, 25, 29, 34, 30
192625001488, Rural: Remote (43), Regular school, no, 15.00, 191, 12.73, 0, 0, 7, 0, 178, 6, 39, 29, 21, 22, 25, 32, 23, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192607001483, Town: Remote (33), Regular school, no, 24.00, 326, 13.58, 1, 4, 30, 4, 284, 3, N/A, N/A, N/A, N/A, N/A, N/A, 74, 84, 89, 79, N/A, N/A, N/A, N/A
192607001482, Town: Remote (33), Regular school, no, 25.50, 340, 13.33, 0, 0, 26, 2, 308, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 91, 81, 84, 84
192607001478, Town: Remote (33), Regular school, no, 31.75, 394, 12.41, 2, 1, 26, 2, 355, 8, 13, 87, 74, 76, 76, 68, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192598001475, Town: Remote (33), Regular school, no, 17.00, 287, 16.88, 1, 5, 20, 1, 256, 4, N/A, N/A, N/A, N/A, N/A, N/A, 81, 70, 61, 75, N/A, N/A, N/A, N/A
192598001474, Town: Remote (33), Regular school, no, 22.00, 326, 14.82, 0, 12, 13, 3, 294, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 78, 78, 76, 94
192598001473, Town: Remote (33), Regular school, no, 25.08, 371, 14.79, 5, 6, 45, 12, 303, 0, 9, 91, 73, 71, 51, 76, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192592001468, Rural: Distant (42), Regular school, no, 16.25, 246, 15.14, 0, 0, 2, 1, 243, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 55, 58, 61, 72
192592001467, Rural: Distant (42), Regular school, no, 9.80, 123, 12.55, 2, 1, 3, 1, 114, 2, 20, 31, 23, 26, 23, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192562001465, Rural: Remote (43), Regular school, no, 13.63, 92, 6.75, 0, 0, 0, 0, 92, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 13, 15, 17, 17, 17, 13
192562001464, Rural: Remote (43), Regular school, no, 11.00, 144, 13.09, 0, 0, 0, 0, 142, 2, 16, 19, 19, 18, 20, 18, 16, 18, N/A, N/A, N/A, N/A, N/A, N/A
192559001891, Rural: Fringe (41), Regular school, no, 22.30, 342, 15.34, 3, 12, 8, 9, 310, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 124, 105, 113, N/A, N/A, N/A, N/A
192559001461, Suburb: Midsize (22), Regular school, no, 25.50, 364, 14.27, 6, 7, 14, 7, 327, 3, 2, 127, 118, 117, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192559001460, Suburb: Midsize (22), Regular school, no, 28.50, 461, 16.18, 4, 12, 7, 9, 428, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 118, 115, 119, 109
192559000726, Rural: Fringe (41), Regular school, no, 24.00, 334, 13.92, 7, 10, 12, 11, 293, 1, N/A, N/A, N/A, N/A, 111, 116, 107, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192556001459, Rural: Remote (43), Regular school, no, 9.94, 98, 9.86, 0, 0, 5, 1, 92, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 34, 35, 29, N/A, N/A, N/A, N/A
192556001458, Rural: Remote (43), Regular school, no, 7.04, 85, 12.07, 0, 0, 0, 0, 85, 0, 19, 8, 14, 8, 13, 11, 12, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192541001452, Rural: Distant (42), Regular school, no, 12.00, 112, 9.33, 1, 0, 26, 4, 81, 0, N/A, 26, 20, 25, 17, 24, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192541001451, Rural: Distant (42), Regular school, no, 4.70, 97, 20.64, 0, 0, 11, 1, 85, 0, N/A, N/A, N/A, N/A, N/A, N/A, 15, 22, 30, 30, N/A, N/A, N/A, N/A
192538002121, Rural: Remote (43), Regular school, no, 12.95, 181, 13.98, 0, 0, 12, 2, 167, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 46, 67, 68, N/A, N/A, N/A, N/A
192538001450, Rural: Distant (42), Regular school, no, 13.00, 189, 14.54, 1, 0, 31, 5, 152, 0, 51, 30, 28, 18, 20, 16, 26, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192532001448, Suburb: Large (21), Regular school, no, 29.00, 325, 11.21, 1, 3, 23, 4, 291, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 98, 103, 124, N/A, N/A, N/A, N/A
192532001447, Suburb: Large (21), Regular school, no, 34.00, 417, 12.26, 1, 7, 23, 8, 373, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 106, 105, 106, 100
192532001446, Suburb: Large (21), Regular school, no, 15.00, 184, 12.27, 1, 2, 17, 2, 162, 0, N/A, N/A, N/A, N/A, N/A, 93, 91, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192532001445, Suburb: Large (21), Regular school, no, 27.00, 404, 14.96, 4, 4, 40, 6, 346, 4, 49, 90, 89, 81, 95, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192520001442, Rural: Distant (42), Regular school, no, 18.37, 215, 11.70, 0, 3, 3, 2, 207, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 60, 60, 44, 51
192520001441, Rural: Distant (42), Regular school, no, 15.00, 282, 18.80, 2, 3, 3, 1, 271, 2, 20, 46, 34, 50, 35, 48, 49, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192520001440, Rural: Distant (42), Regular school, no, 8.00, 156, 19.50, 0, 2, 2, 0, 149, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 53, 52, 51, N/A, N/A, N/A, N/A
192514001511, Rural: Remote (43), Regular school, no, 10.00, 278, 27.80, 3, 0, 4, 3, 265, 3, N/A, N/A, N/A, N/A, N/A, N/A, 68, 70, 77, 63, N/A, N/A, N/A, N/A
192514001438, Rural: Remote (43), Regular school, no, 12.00, 177, 14.75, 2, 0, 4, 1, 165, 5, 27, 36, 28, 22, 23, 41, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192505001967, Rural: Remote (43), Regular school, no, 14.30, 106, 7.41, 2, 1, 1, 1, 101, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 18, 19, 12, 18, 18, 21
192505001966, Rural: Remote (43), Regular school, no, 10.00, 153, 15.30, 0, 4, 0, 0, 149, 0, 15, 29, 19, 21, 12, 17, 19, 21, N/A, N/A, N/A, N/A, N/A, N/A
192496001431, Rural: Remote (43), Regular school, no, 19.75, 238, 12.05, 2, 0, 2, 2, 231, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 39, 33, 37, 39, 41, 49
192496001430, Rural: Remote (43), Regular school, no, 19.40, 275, 14.18, 1, 0, 2, 2, 268, 2, 31, 34, 29, 29, 27, 42, 42, 41, N/A, N/A, N/A, N/A, N/A, N/A
192487001424, Rural: Distant (42), Regular school, no, 17.33, 287, 16.56, 0, 1, 14, 2, 266, 4, N/A, N/A, N/A, N/A, N/A, N/A, 80, 63, 68, 76, N/A, N/A, N/A, N/A
192487001423, Rural: Fringe (41), Regular school, no, 21.75, 305, 14.02, 2, 2, 9, 1, 286, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 65, 83, 73, 84
192487001422, Town: Fringe (31), Regular school, no, 28.00, 423, 15.11, 1, 3, 27, 2, 384, 6, 22, 86, 76, 78, 70, 91, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192475002101, Rural: Distant (42), Regular school, no, 16.00, 216, 13.50, 1, 0, 1, 1, 212, 1, N/A, N/A, N/A, N/A, N/A, N/A, 56, 46, 56, 58, N/A, N/A, N/A, N/A
192475001419, Rural: Distant (42), Regular school, no, 11.50, 157, 13.65, 2, 1, 4, 3, 147, 0, 19, 23, 22, 22, 19, 52, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192472001418, Rural: Remote (43), Regular school, no, 19.63, 209, 10.65, 0, 3, 5, 3, 197, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 25, 31, 31, 46, 36, 40
192472001417, Rural: Remote (43), Regular school, no, 23.35, 302, 12.93, 0, 7, 4, 3, 285, 3, 48, 41, 33, 39, 33, 41, 40, 27, N/A, N/A, N/A, N/A, N/A, N/A
192466001415, Town: Distant (32), Regular school, no, 26.14, 377, 14.42, 0, 2, 43, 4, 328, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 54, 63, 58, 51, 46, 56, 49
192466001414, Town: Distant (32), Regular school, no, 22.50, 376, 16.71, 0, 0, 91, 3, 276, 6, 49, 85, 53, 47, 48, 47, 47, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192415001410, Rural: Remote (43), Regular school, no, 16.75, 158, 9.43, 2, 0, 2, 0, 149, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 20, 16, 28, 24, 18, 25, 27
192415001409, Rural: Remote (43), Regular school, no, 12.00, 134, 11.17, 0, 0, 1, 0, 133, 0, N/A, 18, 24, 28, 23, 18, 23, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192412001995, Rural: Distant (42), Regular school, no, 8.00, 88, 11.00, 0, 0, 4, 0, 83, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 33, 29, 26, N/A, N/A, N/A, N/A
192412001407, Rural: Distant (42), Regular school, no, 14.38, 118, 8.21, 0, 0, 6, 0, 110, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 32, 33, 24, 29
192412001405, Rural: Distant (42), Regular school, no, 12.50, 185, 14.80, 0, 0, 5, 0, 178, 2, 39, 41, 23, 22, 17, 20, 23, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192400001399, Town: Distant (32), Regular school, no, 14.00, 164, 11.71, 0, 2, 13, 0, 147, 2, N/A, N/A, N/A, N/A, N/A, 86, 78, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192400001398, Town: Distant (32), Regular school, no, 17.00, 254, 14.94, 1, 0, 19, 0, 229, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 98, 81, 75, N/A, N/A, N/A, N/A
192400001397, Town: Distant (32), Regular school, no, 30.85, 393, 12.74, 3, 4, 18, 4, 358, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 94, 114, 89, 96
192400001395, Town: Distant (32), Regular school, no, 26.00, 364, 14.00, 0, 1, 36, 2, 316, 9, 7, 104, 82, 90, 81, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192400000527, Town: Distant (32), Regular school, no, N/A, 70, N/A, 0, 0, 5, 0, 63, 2, 70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192379001387, Rural: Remote (43), Regular school, no, 12.57, 151, 12.01, 0, 0, 0, 1, 150, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 25, 31, 18, 22, 27, 28
192379001386, Rural: Remote (43), Regular school, no, 11.50, 179, 15.57, 0, 3, 3, 0, 173, 0, N/A, 21, 25, 19, 33, 25, 27, 29, N/A, N/A, N/A, N/A, N/A, N/A
192376001384, Rural: Remote (43), Regular school, no, 8.20, 40, 4.88, 0, 0, 0, 0, 40, 0, 6, 10, 7, 1, 3, 2, 6, 5, N/A, N/A, N/A, N/A, N/A, N/A
192334001378, Rural: Remote (43), Regular school, no, 13.84, 145, 10.48, 0, 1, 40, 8, 96, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 39, 33, 34, 39
192334001377, Rural: Remote (43), Regular school, no, 31.00, 390, 12.58, 0, 4, 188, 12, 182, 4, 2, 53, 50, 41, 48, 32, 46, 44, 38, 36, N/A, N/A, N/A, N/A
192322001375, Rural: Remote (43), Regular school, no, 18.33, 218, 11.89, 2, 0, 9, 2, 205, 0, 9, 16, 14, 9, 13, 15, 7, 19, 63, 53, N/A, N/A, N/A, N/A
192319001373, Rural: Remote (43), Regular school, no, 19.70, 201, 10.20, 1, 1, 5, 4, 190, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 56, 53, 50, 42
192319001372, Rural: Remote (43), Regular school, no, 20.70, 251, 12.13, 0, 0, 6, 0, 236, 9, N/A, 46, 30, 34, 33, 36, 34, 38, N/A, N/A, N/A, N/A, N/A, N/A
192319000377, Rural: Remote (43), Other/alternative school, no, 1.00, 26, 26.00, 0, 0, 0, 0, 26, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 1, 4, 6, 15
192316001403, Rural: Distant (42), Regular school, no, 6.00, 129, 21.50, 0, 1, 4, 2, 122, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 45, 53, 31, N/A, N/A, N/A, N/A
192316001369, Rural: Distant (42), Regular school, no, 24.00, 197, 8.21, 0, 1, 2, 1, 193, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 46, 41, 56, 54
192316001367, Rural: Distant (42), Regular school, no, 25.00, 369, 14.76, 0, 3, 6, 4, 356, 0, 55, 50, 51, 45, 58, 48, 62, N/A, N/A, N/A, N/A, N/A, N/A, N/A
192311001366, Suburb: Large (21), Regular school, no, 41.00, 637, 15.54, 3, 77, 34, 24, 489, 10, N/A, 84, 84, 87, 96, 97, 100, 89, N/A, N/A, N/A, N/A, N/A, N/A
192311001365, Suburb: Large (21), Regular school, no, 39.00, 676, 17.33, 1, 44, 12, 9, 600, 10, N/A, 88, 109, 96, 93, 99, 102, 89, N/A, N/A, N/A, N/A, N/A, N/A
