["score_classroom_teacher_assistive_tech", "score_classroom_teacher_assessment", "score_classroom_teacher_4Cs", "score_classroom_student_high_4Cs", "score_classroom_student_middle_4Cs", "score_classroom_student_elementary_4Cs", "score_classroom_student_4Cs", "score_classroom_4Cs", "score_classroom_teacher_digital_citizen", "score_classroom_student_high_digital_citizen", "score_classroom_student_middle_digital_citizen", "score_classroom_student_elementary_digital_citizen", "score_classroom_student_digital_citizen", "score_classroom_digital_citizen", "score_classroom", "score_access_teacher_school", "score_access_student_school", "score_access_school", "score_access_teacher_home", "score_access_student_high_home", "score_access_student_middle_home", "score_access_student_elementary_home", "score_access_student_home", "score_access_home", "score_access", "score_skills_teacher_foundational", "score_skills_student_high_foundational", "score_skills_student_middle_foundational", "score_skills_student_elementary_foundational", "score_skills_student_foundational", "score_skills_foundational", "score_skills_teacher_online", "score_skills_student_high_online", "score_skills_student_middle_online", "score_skills_student_elementary_online", "score_skills_student_online", "score_skills_online", "score_skills_teacher_multimedia", "score_skills_student_high_multimedia", "score_skills_student_middle_multimedia", "score_skills_student_elementary_multimedia", "score_skills_student_multimedia", "score_skills_multimedia", "score_skills", "score_environment_teacher_professional_learning", "score_environment_teacher_three_ps", "score_environment_teacher_support", "score_environment_high_beliefs", "score_environment_middle_beliefs", "score_environment_elementary_beliefs", "score_environment_teacher_beliefs", "score_environment_beliefs", "score_environment"]
118217
955,948,861,800,800,927,927,920,994,800,800,981,981,983,934,1012,907,959,1250,800,800,1165,1165,1173,1059,1201,800,800,1090,1090,1101,1040,800,800,1027,1027,1028,1078,800,800,1050,1050,1053,1082,933,1087,1018,800,800,1149,1198,1154,1059,
118396
1022,924,901,800,1000,800,1000,993,1012,800,1052,800,1052,1049,979,1017,926,972,1273,800,1206,800,1206,1211,1079,1202,800,1201,800,1201,1201,1041,800,1142,800,1142,1135,1050,800,1096,800,1096,1092,1124,907,1040,963,800,1169,800,1194,1171,1026,
118423
989,911,840,800,800,905,905,901,990,800,800,1010,1010,1009,926,1008,894,951,1269,800,800,1165,1165,1172,1058,1197,800,800,1108,1108,1114,1035,800,800,1046,1046,1045,1032,800,800,1078,1078,1075,1084,941,1088,1064,800,800,1131,1196,1136,1072,
118495
917,892,865,800,800,897,897,895,1042,800,800,1011,1011,1013,929,1015,873,944,1233,800,800,1123,1123,1131,1038,1133,800,800,1054,1054,1059,996,800,800,1008,1008,1007,988,800,800,1042,1042,1038,1038,896,1038,996,800,800,1112,1169,1116,1025,
118673
1035,945,860,800,800,948,948,939,990,800,800,973,973,975,944,1018,909,963,1268,800,800,1173,1173,1183,1066,1193,800,800,1111,1111,1119,1040,800,800,1074,1074,1071,1028,800,800,1105,1105,1098,1093,912,1057,1006,800,800,1168,1198,1171,1043,
118828
962,910,892,800,1002,800,1002,991,1013,800,1037,800,1037,1034,968,1015,926,971,1247,800,1195,800,1195,1200,1071,1188,800,1199,800,1199,1198,1025,800,1136,800,1136,1126,1057,800,1083,800,1083,1080,1117,965,1076,988,800,1157,800,1175,1159,1051,
118846
902,882,843,800,800,800,800,843,971,800,800,800,800,971,855,1006,894,950,1265,800,800,800,800,1265,983,1179,800,800,800,800,1179,1013,800,800,800,800,1013,1027,800,800,800,800,1027,937,914,1072,987,800,800,800,1182,1182,1039,
119234
1022,962,846,800,800,906,906,901,994,800,800,949,949,953,928,983,889,936,1258,800,800,1158,1158,1167,1045,1180,800,800,1094,1094,1101,1027,800,800,1033,1033,1032,1042,800,800,1047,1047,1047,1072,919,1049,979,800,800,1133,1180,1137,1032,
119235
1004,921,904,800,800,800,800,904,987,800,800,800,800,987,887,1022,928,975,1266,800,800,800,800,1266,998,1187,800,800,800,800,1187,1022,800,800,800,800,1022,1030,800,800,800,800,1030,941,943,1057,1015,800,800,800,1162,1162,1044,
